division,family,result,cpu_time,wallclock_time,nb,solver
AUFBVFP,20210301-Alive2/ph7,starexec-unknown,2338.75,2400.13,2,39125
AUFBVFP,20210301-Alive2/ph7,unsat,1.66008,1.6595,1,39125
AUFBVFP,20210301-Alive2/sqlite3,starexec-unknown,1131.66,1200.09,1,39125
AUFBVFP,20210301-Alive2/sqlite3,unsat,14.6502,14.6531,1,39125
AUFDTLIA,20172804-Barrett/fmf-cav2013/agreement,sat,20157.725,20511.592,42,39125
AUFDTLIA,20172804-Barrett/fmf-cav2013/agreement,unsat,2.4040749999999997,2.3908701,24,39125
AUFDTLIA,20172804-Barrett/fmf-cav2013/german,sat,15.938513,16.852335,45,39125
AUFDTLIA,20172804-Barrett/fmf-cav2013/refcount,sat,3068.674,3091.117,6,39125
AUFDTLIA,20172804-Barrett/fmf-cav2013/refcount,unsat,0.147481,0.1453988,4,39125
AUFDTLIA,20210304-Y86,starexec-unknown,7607.11,8400.4,7,39125
AUFDTLIA,20210304-Y86,unsat,181.258772,181.277974,59,39125
AUFDTLIA,20210304-uhbexamples,unsat,0.264174,0.26437,1,39125
AUFDTLIRA,20200306-Kanig/spark2014bench,starexec-unknown,633307.78,636025.1799999999,530,39125
AUFDTLIRA,20200306-Kanig/spark2014bench,unsat,6594.260423,6643.1471335,3655,39125
AUFDTNIRA,20200306-Kanig/spark2014bench,starexec-unknown,141756.21898900002,141777.042828,159,39125
AUFDTNIRA,20200306-Kanig/spark2014bench,unsat,127.656076,127.4124461,603,39125
AUFFPDTNIRA,20200306-Kanig/spark2014bench,starexec-unknown,8405.626371,8406.6134699,27,39125
AUFFPDTNIRA,20200306-Kanig/spark2014bench,unsat,16.994127,16.9497249,132,39125
AUFLIA,20170829-Rodin,sat,10379.464501,10493.40461,122,39125
AUFLIA,20170829-Rodin,starexec-unknown,298232.305315,304659.863976,279,39125
AUFLIA,20170829-Rodin,unsat,13249.055913,13587.3809158,1235,39125
AUFLIA,misc,unsat,0.24422,0.2430869,2,39125
AUFLIRA,FFT,starexec-unknown,52620.87,52801.92,44,39125
AUFLIRA,FFT,unsat,0.207263,0.206652,1,39125
AUFLIRA,misc,starexec-unknown,2397.92,2400.05,2,39125
AUFLIRA,nasa/fol_simplify,starexec-unknown,1199.32,1200.01,1,39125
AUFLIRA,nasa/fol_simplify,unsat,9.356605,9.276426,170,39125
AUFLIRA,nasa/fol_simplify_arithmetics,starexec-unknown,3597.13,3600.1099999999997,3,39125
AUFLIRA,nasa/fol_simplify_arithmetics,unsat,9.192561,9.1110714,158,39125
AUFLIRA,nasa/fol_simplify_array,starexec-unknown,4798.57,4800.12,4,39125
AUFLIRA,nasa/fol_simplify_array,unsat,0.17474800000000001,0.17288,4,39125
AUFLIRA,nasa/fol_simplify_array_only,starexec-unknown,10795.52,10800.47,9,39125
AUFLIRA,nasa/fol_simplify_array_only,unsat,239.13705299999998,238.9676235,545,39125
AUFLIRA,nasa/fol_simplify_structure_forall,unsat,6.078803,6.0402834,98,39125
AUFLIRA,nasa/fol_simplify_structure_prop,starexec-unknown,2428.21,2400.06,2,39125
AUFLIRA,nasa/fol_simplify_structure_prop,unsat,13.75687,13.6382445,242,39125
AUFLIRA,nasa/vc_normalize_subst,starexec-unknown,5998.18,6000.28,5,39125
AUFLIRA,nasa/vc_normalize_subst,unsat,7.646737,7.600192,101,39125
AUFLIRA,peter,starexec-unknown,55036.6661,55331.2048,48,39125
AUFLIRA,peter,unsat,4806.551739,4876.7822011,47,39125
AUFLIRA,why,starexec-unknown,2378.13,2400.14,2,39125
AUFLIRA,why,unsat,881.640306,861.932333,197,39125
AUFNIA,20170829-Rodin,starexec-unknown,3598.7700000000004,3600.12,3,39125
AUFNIRA,FFT,sat,510.582,511.049,1,39125
AUFNIRA,FFT,starexec-unknown,273655.115776,276012.31990299997,232,39125
AUFNIRA,FFT,unsat,1749.903789,1786.634818,33,39125
AUFNIRA,aviation,starexec-unknown,10807.5,10800.33,9,39125
AUFNIRA,nasa/fol_simplify,unsat,0.050654,0.050074,1,39125
AUFNIRA,nasa/fol_simplify_arithmetics,unsat,0.073277,0.0727541,1,39125
AUFNIRA,nasa/fol_simplify_array,starexec-unknown,3596.2599999999998,3600.18,3,39125
AUFNIRA,nasa/fol_simplify_array_only,starexec-unknown,5997.05,6000.26,5,39125
AUFNIRA,nasa/fol_simplify_array_only,unsat,0.258279,0.256877,4,39125
AUFNIRA,nasa/fol_simplify_structure_prop,unsat,125.424286,125.46436990000001,3,39125
AUFNIRA,nasa/vc_normalize_subst,starexec-unknown,4786.77,4800.18,4,39125
AUFNIRA,nasa/vc_normalize_subst,unsat,0.149014,0.147509,3,39125
AUFNIRA,why,unsat,0.140319,0.139777,1,39125
BV,2017-Preiner-UltimateAutomizer,sat,602.424,606.503,1,39125
BV,2017-Preiner-UltimateAutomizer,starexec-unknown,2390.19,2400.05,2,39125
BV,2017-Preiner-UltimateAutomizer,unsat,3.458106,3.4567252,7,39125
BV,2017-Preiner-keymaera,sat,7136.460272,7181.859782,47,39125
BV,2017-Preiner-keymaera,starexec-unknown,4782.87,4800.139999999999,4,39125
BV,2017-Preiner-keymaera,unsat,723.854187,726.9511444,301,39125
BV,2017-Preiner-psyco,sat,48.772336,47.8606441,37,39125
BV,2017-Preiner-psyco,unsat,10.351140000000001,10.3508931,14,39125
BV,2017-Preiner-scholl-smt08/RND,sat,1917.679078,2016.890527,18,39125
BV,2017-Preiner-scholl-smt08/RND,starexec-unknown,24001.95,25200.76,21,39125
BV,2017-Preiner-scholl-smt08/RND,unsat,85.296198,85.300622,12,39125
BV,2017-Preiner-scholl-smt08/RNDPRE,sat,2011.111008,2320.869264,19,39125
BV,2017-Preiner-scholl-smt08/RNDPRE,starexec-unknown,34847.24,36001.64,30,39125
BV,2017-Preiner-scholl-smt08/RNDPRE,unsat,775.451493,898.4064579,16,39125
BV,2017-Preiner-scholl-smt08/model,sat,4468.139646,4516.7589769999995,66,39125
BV,2017-Preiner-tptp,unsat,0.018649,0.018048,1,39125
BV,20170501-Heizmann-UltimateAutomizer,sat,0.955535,0.9543249,3,39125
BV,20170501-Heizmann-UltimateAutomizer,starexec-unknown,1140.04,1200.07,1,39125
BV,20170501-Heizmann-UltimateAutomizer,unsat,293.839506,304.77854,52,39125
BV,2018-Preiner-cav18,starexec-unknown,17484.95,18000.6,15,39125
BV,2018-Preiner-cav18,unsat,3696.7353799999996,3690.4057368999997,96,39125
BV,20190429-UltimateAutomizerSvcomp2019,sat,160.51024299999997,160.774392,8,39125
BV,20190429-UltimateAutomizerSvcomp2019,starexec-unknown,3596.9399999999996,3600.0699999999997,3,39125
BV,20190429-UltimateAutomizerSvcomp2019,unsat,371.082013,376.49130970000004,34,39125
BV,2020-Preiner-fmcad20/cons,starexec-unknown,18798.48,19200.61,16,39125
BV,2020-Preiner-fmcad20/cons,unsat,810.63232,808.6823870000001,28,39125
BV,2020-Preiner-fmcad20/inv,starexec-unknown,14080.28,14400.439999999999,12,39125
BV,2020-Preiner-fmcad20/inv,unsat,569.549496,569.7981186,37,39125
BV,20210301-Alive2-partial-undef/ph7,unsat,4.15613,4.15582,1,39125
BV,20210301-Alive2-partial-undef/sqlite3,unsat,0.205589,0.205015,1,39125
BV,20210301-Alive2/oggenc,starexec-unknown,2193.89,2400.0699999999997,2,39125
BV,20210330-PEak/extern-loop_sat_subset,sat,162.117,171.288,1,39125
BV,20210330-PEak/extern-loop_sat_subset,starexec-unknown,739.02,1200.02,1,39125
BV,20210330-PEak/extern-loop_unsat_subset,starexec-unknown,1189.17,1200.02,1,39125
BV,20210330-PEak/no-extern-loop_sat_subset,sat,165.486,177.194,1,39125
BV,20210330-PEak/no-extern-loop_sat_subset,starexec-unknown,6447.07,7200.19,6,39125
BV,20210330-PEak/no-extern-loop_unsat_subset,unsat,33.6648,33.6873,1,39125
BV,llvm13-smtlib,sat,27.9437,27.9442,1,39125
BV,llvm13-smtlib,unsat,4.84988,4.84907,2,39125
BV,wintersteiger/fmsd13/fixpoint,sat,785.797464,803.4495141,15,39125
BV,wintersteiger/fmsd13/fixpoint,starexec-unknown,909.691,1200.07,1,39125
BV,wintersteiger/fmsd13/fixpoint,unsat,46.641835,46.64891119999999,11,39125
BV,wintersteiger/fmsd13/ranking,sat,243.092362,241.9694956,14,39125
BV,wintersteiger/fmsd13/ranking,starexec-unknown,1192.54,1200.02,1,39125
BV,wintersteiger/fmsd13/ranking,unsat,423.516813,436.93313770000003,9,39125
BVFP,20190429-UltimateAutomizerSvcomp2019,sat,7078.917357,7264.5452782,164,39125
BVFP,20190429-UltimateAutomizerSvcomp2019,starexec-unknown,39581.41,39601.51,33,39125
BVFP,20190429-UltimateAutomizerSvcomp2019,unsat,278.67699999999996,278.7189,3,39125
BVFP,20210301-Alive2/oggenc,starexec-unknown,1071.96,1200.02,1,39125
BVFP,20210301-Alive2/oggenc,unsat,651.971,652.144,4,39125
BVFPLRA,20170501-Heizmann-UltimateAutomizer,sat,2.378367,2.382167,4,39125
BVFPLRA,20170501-Heizmann-UltimateAutomizer,starexec-unknown,19198.079999999998,19200.45,16,39125
BVFPLRA,20170501-Heizmann-UltimateAutomizer,unsat,6.087045999999999,6.087189,4,39125
BVFPLRA,20190429-UltimateAutomizerSvcomp2019,sat,50.954777,44.5878482,91,39125
BVFPLRA,20190429-UltimateAutomizerSvcomp2019,starexec-unknown,64800.425437,64811.3022832,89,39125
BVFPLRA,20190429-UltimateAutomizerSvcomp2019,unsat,18.676204000000002,18.680929900000002,5,39125
FP,2019-Preiner,starexec-unknown,136623.96,140405.91,123,39125
FP,2019-Preiner,unsat,21220.131702,22056.6654814,1087,39125
FP,20190429-UltimateAutomizerSvcomp2019,sat,1.35031,1.3495270000000001,2,39125
FP,20200911-Pine,sat,28722.61328,28459.4781,104,39125
FP,20200911-Pine,starexec-unknown,21535.85,21600.72,18,39125
FPLRA,20170501-Heizmann-UltimateAutomizer,sat,47.154365999999996,38.4681989,20,39125
FPLRA,20170501-Heizmann-UltimateAutomizer,starexec-unknown,29997.85,30001.42,25,39125
FPLRA,20170501-Heizmann-UltimateAutomizer,unsat,26.475102,26.493485,15,39125
FPLRA,20190429-UltimateAutomizerSvcomp2019,sat,107.661073,107.6697571,15,39125
FPLRA,20190429-UltimateAutomizerSvcomp2019,starexec-unknown,12001.30528,12002.814046899999,12,39125
LIA,20190429-UltimateAutomizerSvcomp2019,sat,0.026293,0.0257399,1,39125
LIA,20190429-UltimateAutomizerSvcomp2019,unsat,1.393062,1.3791822,26,39125
LIA,UltimateAutomizer,unsat,2.16885,2.1392995,63,39125
LIA,psyco,sat,60.210553,60.184354,127,39125
LIA,psyco,unsat,13.781067,13.7638609,46,39125
LIA,tptp,sat,0.177429,0.1725563,9,39125
LIA,tptp,unsat,0.560965,0.5475138,28,39125
LRA,2010-Monniaux-QE/mjollnir1,sat,950.85625,961.3816563,74,39125
LRA,2010-Monniaux-QE/mjollnir1,starexec-unknown,11979.67,12000.52,10,39125
LRA,2010-Monniaux-QE/mjollnir1,unsat,721.886439,728.5227106,39,39125
LRA,2010-Monniaux-QE/mjollnir2,sat,2624.924509,2596.498254,71,39125
LRA,2010-Monniaux-QE/mjollnir2,starexec-unknown,47955.42,48001.979999999996,40,39125
LRA,2010-Monniaux-QE/mjollnir2,unsat,1312.59808,1315.1106309,39,39125
LRA,2010-Monniaux-QE/mjollnir3,sat,2.903415,2.8931969,20,39125
LRA,2010-Monniaux-QE/mjollnir3,starexec-unknown,34785.28,34801.21,29,39125
LRA,2010-Monniaux-QE/mjollnir3,unsat,8512.682106,8518.2955919,91,39125
LRA,2010-Monniaux-QE/mjollnir4,starexec-unknown,1199.93,1200.05,1,39125
LRA,2010-Monniaux-QE/mjollnir4,unsat,709.253647,709.301999,125,39125
LRA,2010-Monniaux-QE/mjollnir5,sat,199.453796,199.4730526,32,39125
LRA,2010-Monniaux-QE/mjollnir5,starexec-unknown,37181.0,37201.35,31,39125
LRA,2010-Monniaux-QE/mjollnir5,unsat,442.076206,434.5271224,75,39125
LRA,2010-Monniaux-QE/mjollnir6,sat,15.506677999999999,15.5021189,11,39125
LRA,2010-Monniaux-QE/mjollnir6,starexec-unknown,67172.83,67202.9,56,39125
LRA,2010-Monniaux-QE/mjollnir6,unsat,3796.204382,3797.7641948,82,39125
LRA,keymaera,unsat,0.090584,0.0892829,3,39125
LRA,scholl-smt08/RND,sat,51.171977,51.1661764,33,39125
LRA,scholl-smt08/RND,unsat,5.15503,5.150549,16,39125
LRA,scholl-smt08/RNDPRE,sat,687.472272,687.6534253,33,39125
LRA,scholl-smt08/RNDPRE,starexec-unknown,2456.0,2400.14,2,39125
LRA,scholl-smt08/RNDPRE,unsat,1156.6857790000001,1161.308288,19,39125
LRA,scholl-smt08/model,sat,7.877286,7.8458402000000005,70,39125
LRA,tptp,unsat,0.01904,0.0185149,1,39125
NIA,20190429-UltimateAutomizerSvcomp2019,sat,1736.732426,1739.6339934,59,39125
NIA,20190429-UltimateAutomizerSvcomp2019,starexec-unknown,21577.99,21601.02,18,39125
NIA,20190429-UltimateAutomizerSvcomp2019,unsat,1895.027674,1909.5129603999999,120,39125
NIA,psyco,sat,7.435793,7.434158,3,39125
NIA,psyco,unsat,3.134662,3.1341010000000002,2,39125
NIA,tptp,sat,0.138206,0.1348839,6,39125
NRA,20220222-cut-three-circles,starexec-unknown,1199.54,1200.02,1,39125
NRA,20220222-cut-three-circles,unsat,0.280421,0.280416,1,39125
NRA,20220222-strassen-matrix-multiplication,sat,1.553116,1.5538220999999999,2,39125
NRA,20220222-strassen-matrix-multiplication,starexec-unknown,2679.37,2400.05,2,39125
NRA,keymaera,sat,299.86,300.102,1,39125
NRA,keymaera,starexec-unknown,11994.91,12000.47,10,39125
NRA,keymaera,unsat,369.93248800000003,369.9383112,82,39125
QF_ABV,2018-Mann,starexec-unknown,1193.25,1200.12,1,39125
QF_ABV,2018-Mann,unsat,157.9639,158.4951,2,39125
QF_ABV,2019-Mann,starexec-unknown,1149.31,1200.02,1,39125
QF_ABV,2019-Wolf-fmbench/2018E,starexec-unknown,4753.099999999999,4800.09,4,39125
QF_ABV,2019-Wolf-fmbench/2019A,starexec-unknown,4762.79,4800.24,4,39125
QF_ABV,20200415-Yurichev,starexec-unknown,1199.46,1200.11,1,39125
QF_ABV,bench_ab,sat,0.20931,0.2053981,7,39125
QF_ABV,bmc-arrays,sat,30.64817,30.6463689,3,39125
QF_ABV,bmc-arrays,starexec-unknown,2389.2,2400.13,2,39125
QF_ABV,bmc-arrays,unsat,26.12696,26.130499,9,39125
QF_ABV,brummayerbiere,sat,1366.374647,1381.911259,48,39125
QF_ABV,brummayerbiere,starexec-unknown,28663.489999999998,28801.21,24,39125
QF_ABV,brummayerbiere,unsat,3623.25922,3631.9059389999998,37,39125
QF_ABV,brummayerbiere2,sat,530.7390330000001,554.544757,7,39125
QF_ABV,brummayerbiere2,starexec-unknown,6846.808999999999,8400.38,7,39125
QF_ABV,brummayerbiere2,unsat,177.703,177.705,1,39125
QF_ABV,brummayerbiere3,sat,1.017943,1.013644,7,39125
QF_ABV,btfnt,unsat,477.452,478.174,1,39125
QF_ABV,calc2,starexec-unknown,20686.329999999998,20400.77,17,39125
QF_ABV,calc2,unsat,310.2373,312.45029999999997,3,39125
QF_ABV,dwp_formulas,sat,3072.539279,3099.3597029,454,39125
QF_ABV,dwp_formulas,starexec-unknown,22645.489999999998,22801.21,19,39125
QF_ABV,dwp_formulas,unsat,77.39221500000001,77.3773357,102,39125
QF_ABV,ecc,unsat,123.426083,123.4356311,19,39125
QF_ABV,egt,sat,10.146752,10.0243032,325,39125
QF_ABV,egt,unsat,45.995107,45.955065,286,39125
QF_ABV,jager,starexec-unknown,1606.75,2400.1099999999997,2,39125
QF_ABV,klee-selected-smt2/cu-large-qids,sat,260.05706,260.12032,36,39125
QF_ABV,klee-selected-smt2/cu-large-qids,starexec-unknown,1198.76,1200.01,1,39125
QF_ABV,klee-selected-smt2/cu-large-qids,unsat,508.76460000000003,509.82189999999997,5,39125
QF_ABV,klee-selected-smt2/cu-no-caches,sat,936.9923190000001,933.293452,131,39125
QF_ABV,klee-selected-smt2/cu-no-caches,unsat,1812.2221,1761.8423,134,39125
QF_ABV,klee-selected-smt2/pr,sat,13.47508,13.47439,2,39125
QF_ABV,pipe,unsat,1161.59,1172.93,1,39125
QF_ABV,platania/bellford,unsat,3.494394,3.50631,3,39125
QF_ABV,platania/bubble_sort,unsat,2.41485,2.4156120000000003,3,39125
QF_ABV,platania/copy_array,sat,202.6787,212.206,4,39125
QF_ABV,platania/no_init_bubble_sort,sat,24.0157,24.0172,3,39125
QF_ABV,platania/no_init_bubble_sort,starexec-unknown,3586.71,3600.1499999999996,3,39125
QF_ABV,platania/no_init_extract_sublist,unsat,1.478608,1.476111,5,39125
QF_ABV,platania/no_init_multi_delete,sat,99.4299,99.4859,1,39125
QF_ABV,platania/no_init_multi_delete,starexec-unknown,11960.69,12000.63,10,39125
QF_ABV,platania/no_init_multi_member,sat,33.998453,34.006929,10,39125
QF_ABV,platania/no_init_selection_sort,sat,324.464,324.485,1,39125
QF_ABV,platania/no_init_selection_sort,starexec-unknown,3591.71,3600.1099999999997,3,39125
QF_ABV,platania/no_init_simple_delete,sat,26.924477,26.941084,8,39125
QF_ABV,platania/no_init_simple_member,sat,62.336101,57.5770849,16,39125
QF_ABV,platania/prim,unsat,9.08549,9.087150000000001,2,39125
QF_ABV,platania/selection_sort,unsat,2.05248,2.053942,5,39125
QF_ABV,platania/strcmp,sat,362.305946,380.837342,9,39125
QF_ABV,sharing-is-caring,sat,1.9931349999999999,1.9844033,19,39125
QF_ABV,stp,sat,1321.2314,1402.54984,10,39125
QF_ABV,stp,starexec-unknown,3493.74,3600.06,3,39125
QF_ABV,stp,unsat,577.062175,594.044855,5,39125
QF_ABV,stp_samples,unsat,0.213791,0.2118527,4,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_diction_style.x86_64,unsat,70.27236,66.90472,22,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_mpqload.x86_64,unsat,124.822111,124.84397999999999,7,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_mul.x86_64,starexec-unknown,4798.42,4800.2,4,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_mul.x86_64,unsat,330.90290000000005,330.97608,10,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_negate.x86_64,unsat,2.193419,2.1930750000000003,3,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_precision.x86_64,unsat,227.177076,221.01552600000002,15,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_libmatheval_sqrt.x86_64,unsat,22.01369,22.01388,3,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_libmatheval_sym_f.x86_64,starexec-unknown,1199.83,1200.11,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_libmatheval_sym_f.x86_64,unsat,0.884471,0.883738,3,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_libmatheval_sym_x.x86_64,unsat,32.886269999999996,32.90147,4,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_numerical_recipes_gaussj.x86_64,unsat,2.37397,2.37868,2,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_numerical_recipes_qrdcmp.x86_64,unsat,9.565528,9.569238,3,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_sorting_doubles.x86_64,starexec-unknown,2399.52,2400.22,2,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_sorting_doubles.x86_64,unsat,2720.008473,2720.476278,32,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_sorting_floats.x86_64,starexec-unknown,1199.87,1200.03,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_sorting_floats.x86_64,unsat,370.176963,363.478673,24,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_sorting_full_sym_doubles.x86_64,unsat,2219.282217,2220.00627,26,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_sorting_full_sym_floats.x86_64,starexec-unknown,1199.9,1200.02,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_sorting_full_sym_floats.x86_64,unsat,331.86343899999997,276.745041,16,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_units_meter_ft.x86_64,unsat,0.23007,0.2294061,11,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_wxpro_tostr.x86_64,sat,20.54192,14.263020000000001,3,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_real_wxpro_tostr.x86_64,unsat,121.87029,114.76481,26,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_atof_default.x86_64,unsat,601.9307630000001,600.522984,34,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_halve_float-flow.x86_64,unsat,0.080552,0.080969,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_halve_longdouble-flow.x86_64,sat,0.041356,0.0408211,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_inf_longdouble.x86_64,unsat,0.964835,0.963229,8,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_ld-add_default.x86_64,sat,0.358724,0.3586669,2,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_ld-overwrite_default.x86_64,unsat,0.018757,0.020243,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_mod_double.x86_64,unsat,0.710118,0.7094750000000001,2,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_mod_float.x86_64,unsat,0.207765,0.2066689,2,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_mod_longdouble.x86_64,sat,0.073318,0.0721649,2,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_nan_double.x86_64,unsat,41.66535,41.67682,7,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_nan_longdouble.x86_64,sat,0.038167,0.0376,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_nan_longdouble.x86_64,unsat,32.284619,32.296027,8,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_sqr_double-flow.x86_64,sat,19.66181,19.66823,3,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_sqr_float-flow.x86_64,sat,6.33428,6.33381,1,39125
QF_ABVFP,20170428-Liew-KLEE/aachen_syn_sqr_float-noflow.x86_64,sat,0.924023,0.923471,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_blas_klee_bug.x86_64,sat,1.25753,1.25699,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_histogram2d_klee_bug.x86_64,unsat,477.50255000000004,477.73443000000003,52,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_polyroots_klee_high_degree_bug.x86_64,unsat,5.28398,5.28303,2,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_statistics_full_sym_klee.x86_64,unsat,21.4224,21.4259,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_statistics_klee.x86_64,unsat,12.1287,12.1348,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_statistics_klee_bug.x86_64,unsat,390.411,390.494,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_vectors_full_sym_klee.x86_64,unsat,159.707,159.733,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_vectors_klee.x86_64,unsat,58.5948,58.6078,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_gsl_benchmarks_vectors_klee_bug.x86_64,unsat,57.4387,57.4453,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_arctan_Pade.x86_64,unsat,6.24181,6.24155,2,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_cos_polynomial.x86_64,unsat,34.0159,34.0165,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_filter1.x86_64,unsat,515.44172,515.52546,3,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_rlim_invariant.x86_64,sat,14.661845,14.68128,18,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_rlim_invariant.x86_64,unsat,132.895126,132.945625,56,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_sin_interpolated_bigrange_tight.x86_64,sat,1.42612,1.43165,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_sqrt_householder_interval.x86_64,sat,1.46942,1.4692,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_svcomp_float-benchs_svcomp_sqrt_householder_interval.x86_64,unsat,2.28593,2.29239,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_count_klee.x86_64,sat,709.49876,696.51315,31,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_count_klee_bug.x86_64,sat,249.1853,249.2415,6,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_fsub_to_exact_zero_klee_float.x86_64,unsat,0.10175,0.10121,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_interval_klee_bug.x86_64,sat,0.609269,0.608718,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_interval_klee_bug.x86_64,unsat,92.734,92.7366,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_interval_klee_bug_symbolic_increment.x86_64,unsat,18.839,18.8401,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_interval_klee_no_bug.x86_64,unsat,313.65461,313.71426,5,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_interval_klee_no_bug_symbolic_increment.x86_64,unsat,28.3488,28.3474,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_memcpy_and_check_all_ones_significand_klee_double.x86_64,sat,0.090179,0.089586,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_non_terminating_klee_bug.x86_64,sat,95.488594,95.503901,12,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_non_terminating_klee_no_bug.x86_64,unsat,103.41907,101.34965,10,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_prefix_sum_klee_bug_double.x86_64,unsat,2.04039,2.04158,1,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_rounding_sqrt_klee.x86_64,unsat,29.053530000000002,29.05537,5,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_sorted_search_klee_bug_float.x86_64,unsat,14.496873,13.520457,23,39125
QF_ABVFP,20170428-Liew-KLEE/imperial_synthetic_sorted_search_klee_no_bug_float.x86_64,unsat,11.237492,11.24602,23,39125
