division,logic,result,time,competitive,cpu_time,wallclock_time,nb,solver
Equality+MachineArith,UFBVLIA,unsat,<=24s,no,18.413933999999998,18.413029,2,2022-z3-4.8.17
Equality+MachineArith,UFBVLIA,unsat,>=24s,no,750.701,750.836,2,2022-z3-4.8.17
QF_Datatypes,QF_DT,sat,>=24s,no,23076.7421,23079.0226,41,2022-z3-4.8.17
QF_Datatypes,QF_DT,starexec-unknown,>=24s,no,117600.0,117600.0,98,2022-z3-4.8.17
QF_Datatypes,QF_DT,unsat,<=24s,no,21.18751,21.18558,2,2022-z3-4.8.17
QF_Datatypes,QF_DT,unsat,>=24s,no,31231.753,31234.9604,60,2022-z3-4.8.17
QF_Datatypes,QF_UFDT,sat,>=24s,no,3027.498,3027.7701,6,2022-z3-4.8.17
QF_Datatypes,QF_UFDT,starexec-unknown,>=24s,no,122400.0,122400.0,102,2022-z3-4.8.17
QF_Datatypes,QF_UFDT,unsat,<=24s,no,23.823,23.8219,1,2022-z3-4.8.17
QF_Datatypes,QF_UFDT,unsat,>=24s,no,32947.8289,32952.0533,91,2022-z3-4.8.17
QF_Equality+LinearArith,QF_ALIA,sat,<=24s,no,142.240209,142.171462,54,2022-z3-4.8.17
QF_Equality+LinearArith,QF_ALIA,sat,>=24s,no,9417.537,9418.8326,29,2022-z3-4.8.17
QF_Equality+LinearArith,QF_ALIA,starexec-unknown,>=24s,no,25200.0,25200.0,21,2022-z3-4.8.17
QF_Equality+LinearArith,QF_ALIA,unsat,<=24s,no,35.820005,35.7318967,59,2022-z3-4.8.17
QF_Equality+LinearArith,QF_ALIA,unsat,>=24s,no,1175.4638999999997,1175.5561,3,2022-z3-4.8.17
QF_Equality+LinearArith,QF_AUFLIA,sat,<=24s,no,6.356384,5.9048539,273,2022-z3-4.8.17
QF_Equality+LinearArith,QF_AUFLIA,unsat,<=24s,no,10.667589,10.2458505,257,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFDTLIRA,sat,<=24s,no,0.18668800000000002,0.1771318,5,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFDTLIRA,unsat,<=24s,no,0.137334,0.1298271,4,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFIDL,sat,<=24s,no,183.456674,182.26058,86,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFIDL,sat,>=24s,no,2348.7808,2349.0308999999997,5,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFIDL,starexec-unknown,>=24s,no,49200.0,49200.0,41,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFIDL,unsat,<=24s,no,132.909034,131.6204219,141,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFIDL,unsat,>=24s,no,12960.491899999999,12961.4719,27,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLIA,sat,<=24s,no,93.10021400000001,92.74464,203,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLIA,sat,>=24s,no,134.7051,134.7087,5,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLIA,starexec-unknown,>=24s,no,30000.0,30000.0,25,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLIA,unsat,<=24s,no,34.827423,33.1695895,61,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLIA,unsat,>=24s,no,363.23969999999997,363.2774,6,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLRA,sat,<=24s,no,119.542427,119.0005383,312,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLRA,sat,>=24s,no,1087.7937,1088.2035,4,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLRA,starexec-unknown,>=24s,no,12000.0,12000.0,10,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLRA,unsat,<=24s,no,61.527024,60.1314262,210,2022-z3-4.8.17
QF_Equality+LinearArith,QF_UFLRA,unsat,>=24s,no,307.4348,307.4655,5,2022-z3-4.8.17
QF_NonLinearIntArith,QF_NIA,sat,<=24s,no,12385.934404,12319.2389822,3710,2022-Z3++-fixed
QF_NonLinearIntArith,QF_NIA,sat,>=24s,no,531650.1404,531002.1708,2966,2022-Z3++-fixed
QF_NonLinearIntArith,QF_NIA,starexec-unknown,<=24s,no,0.806843,0.923904,1,2022-Z3++-fixed
QF_NonLinearIntArith,QF_NIA,starexec-unknown,>=24s,no,2586848.276,2586869.081,2341,2022-Z3++-fixed
QF_NonLinearIntArith,QF_NIA,unsat,<=24s,no,9224.757287,9154.1317747,2472,2022-Z3++-fixed
QF_NonLinearIntArith,QF_NIA,unsat,>=24s,no,34536.2567,34306.2039,455,2022-Z3++-fixed
QF_NonLinearRealArith,QF_NRA,sat,<=24s,no,937.647785,936.732444,1120,2022-Z3++-fixed
QF_NonLinearRealArith,QF_NRA,sat,>=24s,no,32008.5855,31986.8315,179,2022-Z3++-fixed
QF_NonLinearRealArith,QF_NRA,starexec-unknown,>=24s,no,301949.4381,301949.5911,253,2022-Z3++-fixed
QF_NonLinearRealArith,QF_NRA,unsat,<=24s,no,1350.416954,1347.941273,1036,2022-Z3++-fixed
QF_NonLinearRealArith,QF_NRA,unsat,>=24s,no,31925.2367,31929.2319,207,2022-Z3++-fixed
QF_Bitvec,QF_BV,sat,<=24s,no,8493.664331,8411.4430219,4533,2022-STP-fixed
QF_Bitvec,QF_BV,sat,>=24s,no,50120.3922,50006.7574,240,2022-STP-fixed
QF_Bitvec,QF_BV,starexec-unknown,<=24s,no,0.010038,0.0132709,1,2022-STP-fixed
QF_Bitvec,QF_BV,starexec-unknown,>=24s,no,284400.0,284400.0,237,2022-STP-fixed
QF_Bitvec,QF_BV,unsat,<=24s,no,4994.570522,4972.6069942,4734,2022-STP-fixed
QF_Bitvec,QF_BV,unsat,>=24s,no,73195.5387,73154.7431,339,2022-STP-fixed
Arith,LIA,sat,<=24s,yes,49.572815,49.6887775,88,YicesQS
Arith,LIA,sat,>=24s,yes,979.3691,979.386,9,YicesQS
Arith,LIA,starexec-unknown,>=24s,yes,145200.0,145200.0,121,YicesQS
Arith,LIA,unsat,<=24s,yes,5.808481,5.849319,82,YicesQS
Arith,LRA,sat,<=24s,yes,50.069312,50.0734661,394,YicesQS
Arith,LRA,sat,>=24s,yes,385.9122,385.9854,3,YicesQS
Arith,LRA,starexec-unknown,>=24s,yes,12000.0,12000.0,10,YicesQS
Arith,LRA,unsat,<=24s,yes,75.60844,75.6515713,605,YicesQS
Arith,LRA,unsat,>=24s,yes,67.223,67.2367,1,YicesQS
Arith,NIA,sat,<=24s,yes,11.924472,11.924014099999999,65,YicesQS
Arith,NIA,sat,>=24s,yes,730.3719,730.3762999999999,3,YicesQS
Arith,NIA,starexec-unknown,>=24s,yes,163200.0,163200.0,136,YicesQS
Arith,NIA,unsat,<=24s,yes,74.815912,74.8198579,41,YicesQS
Arith,NIA,unsat,>=24s,yes,346.2663,346.3103,3,YicesQS
Arith,NRA,sat,<=24s,yes,0.626549,0.6264842,4,YicesQS
Arith,NRA,starexec-unknown,>=24s,yes,8400.0,8400.0,7,YicesQS
Arith,NRA,unsat,<=24s,yes,20.740276,20.7438034,86,YicesQS
Arith,NRA,unsat,>=24s,yes,892.779,892.8524,2,YicesQS
Bitvec,BV,sat,<=24s,yes,139.302287,139.3141417,205,YicesQS
Bitvec,BV,sat,>=24s,yes,2317.4608,2317.7436,6,YicesQS
Bitvec,BV,starexec-unknown,>=24s,yes,348922.272,348922.375,291,YicesQS
Bitvec,BV,unsat,<=24s,yes,172.282699,172.303988,525,YicesQS
Bitvec,BV,unsat,>=24s,yes,2309.3648,2309.5846,13,YicesQS
QF_Bitvec,QF_BV,sat,<=24s,yes,8537.754274,8455.4807385,4536,STP
QF_Bitvec,QF_BV,sat,>=24s,yes,50192.692,50104.9443,237,STP
QF_Bitvec,QF_BV,starexec-unknown,<=24s,yes,0.010008,0.0103041,1,STP
QF_Bitvec,QF_BV,starexec-unknown,>=24s,yes,283200.0,283200.0,236,STP
QF_Bitvec,QF_BV,unsat,<=24s,yes,5022.884446,4957.6377285,4734,STP
QF_Bitvec,QF_BV,unsat,>=24s,yes,74271.4599,74157.4274,340,STP
QF_FPArith,QF_ABVFP,sat,<=24s,yes,364.20126600000003,362.007593,86,COLIBRI
QF_FPArith,QF_ABVFP,sat,>=24s,yes,100.9065,100.91460000000001,3,COLIBRI
QF_FPArith,QF_ABVFP,starexec-unknown,<=24s,yes,35.088412,35.401651,86,COLIBRI
QF_FPArith,QF_ABVFP,starexec-unknown,>=24s,yes,37200.0,37200.0,31,COLIBRI
QF_FPArith,QF_ABVFP,unsat,<=24s,yes,859.502627,844.6044890000001,383,COLIBRI
QF_FPArith,QF_ABVFP,unsat,>=24s,yes,281.8848,281.9601,4,COLIBRI
QF_FPArith,QF_ABVFPLRA,sat,<=24s,yes,23.556281,23.638775,20,COLIBRI
QF_FPArith,QF_ABVFPLRA,unsat,<=24s,yes,18.688051,18.746951000000003,5,COLIBRI
QF_FPArith,QF_AUFBVFP,starexec-unknown,>=24s,yes,1200.0,1200.0,1,COLIBRI
QF_FPArith,QF_BVFP,sat,<=24s,yes,203.882798,204.143894,143,COLIBRI
QF_FPArith,QF_BVFP,starexec-unknown,<=24s,yes,10.016275,10.028375,29,COLIBRI
QF_FPArith,QF_BVFP,starexec-unknown,>=24s,yes,22800.0,22800.0,19,COLIBRI
QF_FPArith,QF_BVFP,unsat,<=24s,yes,208.78191800000002,210.237451,219,COLIBRI
QF_FPArith,QF_BVFP,unsat,>=24s,yes,212.9419,212.9984,4,COLIBRI
QF_FPArith,QF_BVFPLRA,sat,<=24s,yes,40.150653,40.199374,33,COLIBRI
QF_FPArith,QF_BVFPLRA,starexec-unknown,<=24s,yes,3.764777,3.763782,11,COLIBRI
QF_FPArith,QF_BVFPLRA,starexec-unknown,>=24s,yes,10800.0,10800.0,9,COLIBRI
QF_FPArith,QF_BVFPLRA,unsat,<=24s,yes,33.062318,33.092389,25,COLIBRI
QF_FPArith,QF_FP,sat,<=24s,yes,252.983949,249.263324,117,COLIBRI
QF_FPArith,QF_FP,sat,>=24s,yes,1247.0294,1247.1283999999998,9,COLIBRI
QF_FPArith,QF_FP,starexec-unknown,>=24s,yes,57600.0,57600.0,48,COLIBRI
QF_FPArith,QF_FP,unsat,<=24s,yes,310.994194,301.847194,96,COLIBRI
QF_FPArith,QF_FP,unsat,>=24s,yes,147.3141,147.3233,3,COLIBRI
QF_FPArith,QF_FPLRA,sat,<=24s,yes,55.942265,55.98666,52,COLIBRI
QF_FPArith,QF_FPLRA,starexec-unknown,>=24s,yes,2400.0,2400.0,2,COLIBRI
QF_FPArith,QF_FPLRA,unsat,<=24s,yes,10.933866,10.940137,4,COLIBRI
Equality,UF,sat,<=24s,yes,8.695782999999999,8.7880128,30,Yices2
Equality,UF,starexec-unknown,>=24s,yes,3016800.0,3016800.0,2514,Yices2
Equality,UF,unsat,<=24s,yes,526.290552,521.5901242,260,Yices2
Equality,UF,unsat,>=24s,yes,10887.4407,10888.8714,53,Yices2
QF_Bitvec,QF_BV,sat,<=24s,yes,4354.392097,4312.75452635,4199,Yices2
QF_Bitvec,QF_BV,sat,>=24s,yes,98586.3424,98467.8796,516,Yices2
QF_Bitvec,QF_BV,starexec-unknown,>=24s,yes,840000.0,840000.0,700,Yices2
QF_Bitvec,QF_BV,unsat,<=24s,yes,3208.458909,3172.92800273,4408,Yices2
QF_Bitvec,QF_BV,unsat,>=24s,yes,62508.2491,62457.4675,261,Yices2
QF_Equality,QF_AX,sat,<=24s,yes,0.77778,1.188208,98,Yices2
QF_Equality,QF_AX,unsat,<=24s,yes,4.903921,5.1794565,181,Yices2
QF_Equality,QF_UF,sat,<=24s,yes,60.872649,63.39216542,1458,Yices2
QF_Equality,QF_UF,unsat,<=24s,yes,194.30489599999999,192.3566028,2017,Yices2
QF_Equality,QF_UF,unsat,>=24s,yes,418.1729,418.26509999999996,3,Yices2
QF_Equality+Bitvec,QF_ABV,sat,<=24s,yes,749.026544,736.451602,786,Yices2
QF_Equality+Bitvec,QF_ABV,sat,>=24s,yes,7683.4266,7684.2863,28,Yices2
QF_Equality+Bitvec,QF_ABV,starexec-unknown,>=24s,yes,31200.0,31200.0,26,Yices2
QF_Equality+Bitvec,QF_ABV,unsat,<=24s,yes,733.339325,732.28204639,460,Yices2
QF_Equality+Bitvec,QF_ABV,unsat,>=24s,yes,10548.13,10549.2952,41,Yices2
QF_Equality+Bitvec,QF_AUFBV,sat,<=24s,yes,1.381934,1.3906221,8,Yices2
QF_Equality+Bitvec,QF_AUFBV,sat,>=24s,yes,2376.8160000000003,2377.219,5,Yices2
QF_Equality+Bitvec,QF_AUFBV,starexec-unknown,>=24s,yes,13200.0,13200.0,11,Yices2
QF_Equality+Bitvec,QF_AUFBV,unsat,<=24s,yes,30.124115,30.1314261,12,Yices2
QF_Equality+Bitvec,QF_AUFBV,unsat,>=24s,yes,119.4374,119.44,2,Yices2
QF_Equality+Bitvec,QF_UFBV,sat,<=24s,yes,349.71018,328.4625048,139,Yices2
QF_Equality+Bitvec,QF_UFBV,sat,>=24s,yes,12574.8011,12576.501,29,Yices2
QF_Equality+Bitvec,QF_UFBV,starexec-unknown,>=24s,yes,62400.0,62400.0,52,Yices2
QF_Equality+Bitvec,QF_UFBV,unsat,<=24s,yes,42.165012000000004,42.1719612,39,Yices2
QF_Equality+Bitvec,QF_UFBV,unsat,>=24s,yes,21959.7249,21961.3643,41,Yices2
QF_Equality+LinearArith,QF_ALIA,sat,<=24s,yes,104.231898,104.3485341,87,Yices2
QF_Equality+LinearArith,QF_ALIA,sat,>=24s,yes,1453.6679000000001,1453.7039000000002,3,Yices2
QF_Equality+LinearArith,QF_ALIA,starexec-unknown,>=24s,yes,16800.0,16800.0,14,Yices2
QF_Equality+LinearArith,QF_ALIA,unsat,<=24s,yes,6.791799,7.0523563,62,Yices2
QF_Equality+LinearArith,QF_AUFLIA,sat,<=24s,yes,4.524837,5.4204907,273,Yices2
QF_Equality+LinearArith,QF_AUFLIA,unsat,<=24s,yes,15.854767,16.3041461,257,Yices2
QF_Equality+LinearArith,QF_UFIDL,sat,<=24s,yes,5.932797,4.6203927,48,Yices2
QF_Equality+LinearArith,QF_UFIDL,sat,>=24s,yes,10203.3704,10204.4568,18,Yices2
QF_Equality+LinearArith,QF_UFIDL,starexec-unknown,>=24s,yes,76800.0,76800.0,64,Yices2
QF_Equality+LinearArith,QF_UFIDL,unsat,<=24s,yes,123.222753,123.2815598,145,Yices2
QF_Equality+LinearArith,QF_UFIDL,unsat,>=24s,yes,10070.6231,10071.3608,25,Yices2
QF_Equality+LinearArith,QF_UFLIA,sat,<=24s,yes,38.461451,38.8874516,201,Yices2
QF_Equality+LinearArith,QF_UFLIA,sat,>=24s,yes,2812.0380999999998,2812.5365,10,Yices2
QF_Equality+LinearArith,QF_UFLIA,starexec-unknown,>=24s,yes,24000.0,24000.0,20,Yices2
QF_Equality+LinearArith,QF_UFLIA,unsat,<=24s,yes,75.899907,76.0405841,67,Yices2
QF_Equality+LinearArith,QF_UFLIA,unsat,>=24s,yes,1889.105,1889.57,2,Yices2
QF_Equality+LinearArith,QF_UFLRA,sat,<=24s,yes,29.728415,30.0732612,318,Yices2
QF_Equality+LinearArith,QF_UFLRA,sat,>=24s,yes,314.981,314.991,2,Yices2
QF_Equality+LinearArith,QF_UFLRA,starexec-unknown,>=24s,yes,4800.0,4800.0,4,Yices2
QF_Equality+LinearArith,QF_UFLRA,unsat,<=24s,yes,18.717913,16.2201598,217,Yices2
QF_Equality+NonLinearArith,QF_ANIA,sat,<=24s,yes,200.746099,200.7745081,52,Yices2
QF_Equality+NonLinearArith,QF_ANIA,sat,>=24s,yes,5231.7651,5232.2382,34,Yices2
QF_Equality+NonLinearArith,QF_ANIA,starexec-unknown,>=24s,yes,31200.0,31200.0,26,Yices2
QF_Equality+NonLinearArith,QF_ANIA,unsat,<=24s,yes,12.643233,12.643781,9,Yices2
QF_Equality+NonLinearArith,QF_ANIA,unsat,>=24s,yes,67.1131,67.1173,2,Yices2
QF_Equality+NonLinearArith,QF_AUFNIA,sat,>=24s,yes,95.0385,95.0408,2,Yices2
QF_Equality+NonLinearArith,QF_AUFNIA,unsat,<=24s,yes,1.576873,1.577244,4,Yices2
QF_Equality+NonLinearArith,QF_AUFNIA,unsat,>=24s,yes,186.2381,139.25,3,Yices2
QF_Equality+NonLinearArith,QF_UFNIA,sat,<=24s,yes,74.542573,74.5929746,161,Yices2
QF_Equality+NonLinearArith,QF_UFNIA,sat,>=24s,yes,1831.6485,1831.9844,8,Yices2
QF_Equality+NonLinearArith,QF_UFNIA,starexec-unknown,>=24s,yes,97200.0,97200.0,81,Yices2
QF_Equality+NonLinearArith,QF_UFNIA,unsat,<=24s,yes,5.311348,5.3718882,48,Yices2
QF_Equality+NonLinearArith,QF_UFNRA,sat,<=24s,yes,15.820822,15.8251327,12,Yices2
QF_Equality+NonLinearArith,QF_UFNRA,sat,>=24s,yes,1128.8195,1129.0462,19,Yices2
QF_Equality+NonLinearArith,QF_UFNRA,starexec-unknown,>=24s,yes,1200.0,1200.0,1,Yices2
QF_Equality+NonLinearArith,QF_UFNRA,unsat,<=24s,yes,6.700354,6.7013181,16,Yices2
QF_LinearIntArith,QF_IDL,sat,<=24s,yes,1103.181091,1095.4311895,564,Yices2
QF_LinearIntArith,QF_IDL,sat,>=24s,yes,18099.1402,18078.4952,70,Yices2
QF_LinearIntArith,QF_IDL,starexec-unknown,>=24s,yes,288000.0,288000.0,240,Yices2
QF_LinearIntArith,QF_IDL,unsat,<=24s,yes,327.055485,327.3363374,287,Yices2
QF_LinearIntArith,QF_IDL,unsat,>=24s,yes,10034.032799999999,10034.87,42,Yices2
QF_LinearIntArith,QF_LIA,sat,<=24s,yes,2127.690834,2128.15080994,2799,Yices2
QF_LinearIntArith,QF_LIA,sat,>=24s,yes,50859.5389,50864.4394,180,Yices2
QF_LinearIntArith,QF_LIA,starexec-unknown,>=24s,yes,507600.0,507600.0,423,Yices2
QF_LinearIntArith,QF_LIA,unsat,<=24s,yes,1279.953332,1270.21570166,1797,Yices2
QF_LinearIntArith,QF_LIA,unsat,>=24s,yes,7732.7334,7734.2982,30,Yices2
QF_LinearIntArith,QF_LIRA,sat,<=24s,yes,0.079545,0.0795771,1,Yices2
QF_LinearIntArith,QF_LIRA,starexec-unknown,>=24s,yes,1200.0,1200.0,1,Yices2
QF_LinearIntArith,QF_LIRA,unsat,<=24s,yes,0.367676,0.3751021,4,Yices2
QF_LinearIntArith,QF_LIRA,unsat,>=24s,yes,153.194,153.195,1,Yices2
QF_LinearRealArith,QF_LRA,sat,<=24s,yes,578.702382,578.9115482,258,Yices2
QF_LinearRealArith,QF_LRA,sat,>=24s,yes,14410.1664,14412.3114,53,Yices2
QF_LinearRealArith,QF_LRA,starexec-unknown,>=24s,yes,52800.0,52800.0,44,Yices2
QF_LinearRealArith,QF_LRA,unsat,<=24s,yes,424.101206,422.7856885,154,Yices2
QF_LinearRealArith,QF_LRA,unsat,>=24s,yes,19083.1516,19072.3849,69,Yices2
QF_LinearRealArith,QF_RDL,sat,<=24s,yes,104.532263,104.5752514,99,Yices2
QF_LinearRealArith,QF_RDL,sat,>=24s,yes,1662.4179,1662.5162,7,Yices2
QF_LinearRealArith,QF_RDL,starexec-unknown,>=24s,yes,39600.0,39600.0,33,Yices2
QF_LinearRealArith,QF_RDL,unsat,<=24s,yes,241.00684,241.0796303,94,Yices2
QF_LinearRealArith,QF_RDL,unsat,>=24s,yes,1493.8002000000001,1493.965,14,Yices2
QF_NonLinearIntArith,QF_NIA,sat,<=24s,yes,11714.891734,11581.7659463,4590,Yices2
QF_NonLinearIntArith,QF_NIA,sat,>=24s,yes,84359.1007,84144.5518,517,Yices2
QF_NonLinearIntArith,QF_NIA,starexec-unknown,>=24s,yes,5187800.0517,5187800.0622,4326,Yices2
QF_NonLinearIntArith,QF_NIA,unsat,<=24s,yes,4119.58026,4076.8493134,2335,Yices2
QF_NonLinearIntArith,QF_NIA,unsat,>=24s,yes,23082.9076,23086.3389,177,Yices2
QF_NonLinearIntArith,QF_NIRA,starexec-unknown,>=24s,yes,2400.0,2400.0,2,Yices2
QF_NonLinearRealArith,QF_NRA,sat,<=24s,yes,485.319324,476.0738884,1057,Yices2
QF_NonLinearRealArith,QF_NRA,sat,>=24s,yes,17808.0829,17772.2925,87,Yices2
QF_NonLinearRealArith,QF_NRA,starexec-unknown,>=24s,yes,553200.0,553200.0,461,Yices2
QF_NonLinearRealArith,QF_NRA,unsat,<=24s,yes,653.400045,648.930224,1081,Yices2
QF_NonLinearRealArith,QF_NRA,unsat,>=24s,yes,25647.5239,25602.2305,109,Yices2
Arith,LIA,starexec-unknown,>=24s,yes,16800.19,13199.5,11,Vampire
Arith,LIA,unsat,<=24s,yes,847.782764,240.5254685,261,Vampire
Arith,LIA,unsat,>=24s,yes,2325.886,586.0932,28,Vampire
Arith,LRA,starexec-unknown,>=24s,yes,705604.61,619117.89,516,Vampire
Arith,LRA,unsat,<=24s,yes,269.117523,104.4303889,209,Vampire
Arith,LRA,unsat,>=24s,yes,53247.251,13446.95295,288,Vampire
Arith,NIA,starexec-unknown,>=24s,yes,208800.71,187190.94,156,Vampire
Arith,NIA,unsat,<=24s,yes,57.00161,18.922405,33,Vampire
Arith,NIA,unsat,>=24s,yes,26045.81,6566.0123,59,Vampire
Arith,NRA,starexec-unknown,>=24s,yes,22800.38,19198.81,16,Vampire
Arith,NRA,unsat,<=24s,yes,37.554834,17.5633049,82,Vampire
Arith,NRA,unsat,>=24s,yes,84.07,21.322,1,Vampire
Equality,UF,sat,<=24s,yes,582.974897,198.4802978,354,Vampire
Equality,UF,sat,>=24s,yes,31623.72,7972.28426,122,Vampire
Equality,UF,starexec-unknown,>=24s,yes,2260817.33,1943624.38,1620,Vampire
Equality,UF,unsat,<=24s,yes,1699.691926,494.1312521,490,Vampire
Equality,UF,unsat,>=24s,yes,182982.3086,46050.88935,271,Vampire
Equality,UFDT,sat,>=24s,yes,84520.26,21249.82,27,Vampire
Equality,UFDT,starexec-unknown,>=24s,yes,1245631.51,1079829.56,900,Vampire
Equality,UFDT,unsat,<=24s,yes,1117.336019,320.439129,256,Vampire
Equality,UFDT,unsat,>=24s,yes,220770.6976,55522.80285,367,Vampire
Equality+LinearArith,ALIA,starexec-unknown,>=24s,yes,1609252.14,1356994.83,1131,Vampire
Equality+LinearArith,ALIA,unsat,<=24s,yes,690.41855,218.4964346,339,Vampire
Equality+LinearArith,ALIA,unsat,>=24s,yes,30463.5254,7660.912,67,Vampire
Equality+LinearArith,AUFDTLIA,starexec-unknown,>=24s,yes,152402.09,119979.67,100,Vampire
Equality+LinearArith,AUFDTLIA,unsat,<=24s,yes,293.43503599999997,79.611986,42,Vampire
Equality+LinearArith,AUFDTLIA,unsat,>=24s,yes,7543.2375,1903.13257,46,Vampire
Equality+LinearArith,AUFDTLIRA,starexec-unknown,>=24s,yes,1058916.96,891911.692,744,Vampire
Equality+LinearArith,AUFDTLIRA,unsat,<=24s,yes,2482.090062,817.7768087,2027,Vampire
Equality+LinearArith,AUFDTLIRA,unsat,>=24s,yes,770099.1317,192844.33025,1414,Vampire
Equality+LinearArith,AUFLIA,sat,<=24s,yes,16.859921,11.5370988,111,Vampire
Equality+LinearArith,AUFLIA,starexec-unknown,>=24s,yes,378003.99,316748.1,264,Vampire
Equality+LinearArith,AUFLIA,unsat,<=24s,yes,722.060581,317.4334434,1244,Vampire
Equality+LinearArith,AUFLIA,unsat,>=24s,yes,22614.244599999998,5687.4906,44,Vampire
Equality+LinearArith,AUFLIRA,starexec-unknown,>=24s,yes,178800.44,164384.34,137,Vampire
Equality+LinearArith,AUFLIRA,unsat,<=24s,yes,1255.530502,482.6058712,1512,Vampire
Equality+LinearArith,AUFLIRA,unsat,>=24s,yes,29488.73,7414.5554,34,Vampire
Equality+LinearArith,UFDTLIA,starexec-unknown,>=24s,yes,194400.57,176391.36,147,Vampire
Equality+LinearArith,UFDTLIA,unsat,<=24s,yes,48.997027,22.1452971,93,Vampire
Equality+LinearArith,UFDTLIA,unsat,>=24s,yes,13265.72,3343.9824,38,Vampire
Equality+LinearArith,UFDTLIRA,sat,>=24s,yes,2029.855,512.4176,12,Vampire
Equality+LinearArith,UFDTLIRA,starexec-unknown,>=24s,yes,1402813.29,1161415.96,968,Vampire
Equality+LinearArith,UFDTLIRA,unsat,<=24s,yes,868.648681,378.4479923,1738,Vampire
Equality+LinearArith,UFDTLIRA,unsat,>=24s,yes,206156.0868,51937.184890000004,411,Vampire
Equality+LinearArith,UFIDL,starexec-unknown,>=24s,yes,22800.52,15526.03,13,Vampire
Equality+LinearArith,UFIDL,unsat,<=24s,yes,1.232243,1.29729,7,Vampire
Equality+LinearArith,UFLIA,starexec-unknown,>=24s,yes,1892406.97,1762719.8,1469,Vampire
Equality+LinearArith,UFLIA,unsat,<=24s,yes,4008.228465,1169.0442482,1031,Vampire
Equality+LinearArith,UFLIA,unsat,>=24s,yes,198456.8438,49949.3188,349,Vampire
Equality+LinearArith,UFLRA,starexec-unknown,>=24s,yes,9600.060000000001,5999.04,5,Vampire
Equality+LinearArith,UFLRA,unsat,<=24s,yes,5.53268,1.787104,2,Vampire
Equality+NonLinearArith,ANIA,starexec-unknown,<=24s,yes,2.288484,2.2985688,56,Vampire
Equality+NonLinearArith,AUFDTNIRA,starexec-unknown,>=24s,yes,234001.32,197967.9,165,Vampire
Equality+NonLinearArith,AUFDTNIRA,unsat,<=24s,yes,455.719473,150.954618,400,Vampire
Equality+NonLinearArith,AUFDTNIRA,unsat,>=24s,yes,111345.629,27963.39383,197,Vampire
Equality+NonLinearArith,AUFNIA,starexec-unknown,>=24s,yes,3600.0,3600.0,3,Vampire
Equality+NonLinearArith,AUFNIRA,starexec-unknown,>=24s,yes,326401.82,290365.41,242,Vampire
Equality+NonLinearArith,AUFNIRA,unsat,<=24s,yes,146.23996,42.443104,38,Vampire
Equality+NonLinearArith,AUFNIRA,unsat,>=24s,yes,19037.64,4792.9684,20,Vampire
Equality+NonLinearArith,UFDTNIA,starexec-unknown,>=24s,yes,1200.0,1200.0,1,Vampire
Equality+NonLinearArith,UFDTNIA,unsat,<=24s,yes,0.088514,0.0883639,1,Vampire
Equality+NonLinearArith,UFDTNIRA,starexec-unknown,>=24s,yes,422403.69,364750.01,304,Vampire
Equality+NonLinearArith,UFDTNIRA,unsat,<=24s,yes,676.111401,312.9346984,1420,Vampire
Equality+NonLinearArith,UFDTNIRA,unsat,>=24s,yes,176957.1797,44563.26308,425,Vampire
Equality+NonLinearArith,UFNIA,starexec-unknown,>=24s,yes,4716122.87,4247663.133,3541,Vampire
Equality+NonLinearArith,UFNIA,unsat,<=24s,yes,1753.459152,628.4928353,1268,Vampire
Equality+NonLinearArith,UFNIA,unsat,>=24s,yes,942509.6878,237187.1763,1470,Vampire
QF_LinearRealArith,QF_LRA,sat,<=24s,yes,518.325493,518.5785382,175,Yaga
QF_LinearRealArith,QF_LRA,sat,>=24s,yes,18163.0791,18166.279599999998,68,Yaga
QF_LinearRealArith,QF_LRA,starexec-unknown,>=24s,yes,204000.0,204000.0,170,Yaga
QF_LinearRealArith,QF_LRA,unsat,<=24s,yes,312.332167,312.8669517,117,Yaga
QF_LinearRealArith,QF_LRA,unsat,>=24s,yes,12072.827,12074.6971,48,Yaga
QF_LinearIntArith,QF_IDL,sat,<=24s,yes,1607.731634,1593.2616681,507,Z3++
QF_LinearIntArith,QF_IDL,sat,>=24s,yes,42844.6376,42773.0733,163,Z3++
QF_LinearIntArith,QF_IDL,starexec-unknown,>=24s,yes,194400.0,194400.0,162,Z3++
QF_LinearIntArith,QF_IDL,unsat,<=24s,yes,672.604965,669.470838,277,Z3++
