division,logic,result,time,competitive,cpu_time,wallclock_time,nb,solver
QF_Equality+NonLinearArith,QF_ANIA,unsat,<=24s,yes,86.96624,53.26959,9,smtinterpol
QF_Equality+NonLinearArith,QF_ANIA,unsat,>=24s,yes,719.4945,548.9076,6,smtinterpol
QF_Equality+NonLinearArith,QF_AUFNIA,sat,<=24s,yes,8.30758,2.9204499999999998,2,smtinterpol
QF_Equality+NonLinearArith,QF_AUFNIA,unsat,<=24s,yes,42.15287,14.31914,7,smtinterpol
QF_Equality+NonLinearArith,QF_UFNIA,sat,<=24s,yes,43.419829,24.983438,55,smtinterpol
QF_Equality+NonLinearArith,QF_UFNIA,starexec-unknown,<=24s,yes,101.820058,67.819785,178,smtinterpol
QF_Equality+NonLinearArith,QF_UFNIA,unsat,<=24s,yes,15.728374,8.325848,16,smtinterpol
QF_Equality+NonLinearArith,QF_UFNRA,sat,<=24s,yes,0.589345,0.392719,1,smtinterpol
QF_Equality+NonLinearArith,QF_UFNRA,starexec-unknown,<=24s,yes,14.803682,9.838259,26,smtinterpol
QF_LinearIntArith,QF_IDL,sat,<=24s,yes,1631.823823,631.544153,185,smtinterpol
QF_LinearIntArith,QF_IDL,sat,>=24s,yes,50177.6182,45300.73906,237,smtinterpol
QF_LinearIntArith,QF_IDL,starexec-unknown,>=24s,yes,603600.0,603600.0,503,smtinterpol
QF_LinearIntArith,QF_IDL,unsat,<=24s,yes,1483.79236,576.285406,172,smtinterpol
QF_LinearIntArith,QF_IDL,unsat,>=24s,yes,34015.1107,23037.29801,107,smtinterpol
QF_LinearIntArith,QF_LIA,sat,<=24s,yes,8190.280524,3349.524654,2751,smtinterpol
QF_LinearIntArith,QF_LIA,sat,>=24s,yes,136241.597,117785.26921,829,smtinterpol
QF_LinearIntArith,QF_LIA,starexec-unknown,>=24s,yes,576000.0,576000.0,480,smtinterpol
QF_LinearIntArith,QF_LIA,unsat,<=24s,yes,4965.567897,1928.714725,1315,smtinterpol
QF_LinearIntArith,QF_LIA,unsat,>=24s,yes,156059.0061,101885.6134,844,smtinterpol
QF_LinearIntArith,QF_LIRA,sat,<=24s,yes,18.4041,6.23396,1,smtinterpol
QF_LinearIntArith,QF_LIRA,starexec-unknown,>=24s,yes,3600.0,3600.0,3,smtinterpol
QF_LinearIntArith,QF_LIRA,unsat,<=24s,yes,16.56907,6.65427,2,smtinterpol
QF_LinearIntArith,QF_LIRA,unsat,>=24s,yes,295.867,156.267,1,smtinterpol
QF_LinearRealArith,QF_LRA,sat,<=24s,yes,1341.26326,479.746582,156,smtinterpol
QF_LinearRealArith,QF_LRA,sat,>=24s,yes,37560.2323,33939.16171,147,smtinterpol
QF_LinearRealArith,QF_LRA,starexec-unknown,>=24s,yes,116400.0,116400.0,97,smtinterpol
QF_LinearRealArith,QF_LRA,unsat,<=24s,yes,438.7919,156.124123,78,smtinterpol
QF_LinearRealArith,QF_LRA,unsat,>=24s,yes,39445.1425,34343.79196,100,smtinterpol
QF_LinearRealArith,QF_RDL,sat,<=24s,yes,525.23257,213.01983,63,smtinterpol
QF_LinearRealArith,QF_RDL,sat,>=24s,yes,5704.3694,5049.0761,35,smtinterpol
QF_LinearRealArith,QF_RDL,starexec-unknown,>=24s,yes,80400.0,80400.0,67,smtinterpol
QF_LinearRealArith,QF_RDL,unsat,<=24s,yes,379.47915,138.280769,43,smtinterpol
QF_LinearRealArith,QF_RDL,unsat,>=24s,yes,8464.1768,6050.0316,39,smtinterpol
QF_LinearRealArith,QF_LRA,sat,<=24s,yes,187.880205,187.9053041,42,solsmt
QF_LinearRealArith,QF_LRA,sat,>=24s,yes,20839.2503,20805.5202,48,solsmt
QF_LinearRealArith,QF_LRA,starexec-unknown,<=24s,yes,13.394535,13.395222,7,solsmt
QF_LinearRealArith,QF_LRA,starexec-unknown,>=24s,yes,493200.0,493200.0,411,solsmt
QF_LinearRealArith,QF_LRA,unsat,<=24s,yes,112.99368299999999,111.4999442,41,solsmt
QF_LinearRealArith,QF_LRA,unsat,>=24s,yes,7622.6439,7623.8523000000005,29,solsmt
QF_LinearRealArith,QF_RDL,sat,<=24s,yes,52.0159,52.026070000000004,4,solsmt
QF_LinearRealArith,QF_RDL,sat,>=24s,yes,15707.921,15713.3096,37,solsmt
QF_LinearRealArith,QF_RDL,starexec-unknown,<=24s,yes,152.55598,767.1637,12,solsmt
QF_LinearRealArith,QF_RDL,starexec-unknown,>=24s,yes,166618.5267,170262.0923,158,solsmt
QF_LinearRealArith,QF_RDL,unsat,<=24s,yes,99.032409,99.04086219999999,18,solsmt
QF_LinearRealArith,QF_RDL,unsat,>=24s,yes,7080.569,7082.2042,18,solsmt
QF_Bitvec,QF_BV,sat,<=24s,yes,6765.408281,6675.3565899,2705,STP
QF_Bitvec,QF_BV,sat,>=24s,yes,50347.0603,50356.203,287,STP
QF_Bitvec,QF_BV,starexec-unknown,<=24s,yes,0.005976,0.0195859,1,STP
QF_Bitvec,QF_BV,starexec-unknown,>=24s,yes,320400.0,320400.0,267,STP
QF_Bitvec,QF_BV,unsat,<=24s,yes,4810.701117,4757.95387091,4921,STP
QF_Bitvec,QF_BV,unsat,>=24s,yes,63716.467,63619.1638,283,STP
Arith,LIA,sat,<=24s,yes,3.534687,1.278835,3,Vampire
Arith,LIA,starexec-unknown,>=24s,yes,196801.42,171564.65,143,Vampire
Arith,LIA,unsat,<=24s,yes,106.251537,40.3388873,148,Vampire
Arith,LIA,unsat,>=24s,yes,875.02,220.92046,6,Vampire
Arith,LRA,starexec-unknown,<=24s,yes,0.197895,0.206232,1,Vampire
Arith,LRA,starexec-unknown,>=24s,yes,701282.9,617992.2304,518,Vampire
Arith,LRA,unsat,<=24s,yes,268.80339,99.47264559999999,206,Vampire
Arith,LRA,unsat,>=24s,yes,45056.928,11374.88912,278,Vampire
Arith,NIA,starexec-unknown,>=24s,yes,188401.02,170380.13,142,Vampire
Arith,NIA,unsat,<=24s,yes,104.535277,31.7653369,34,Vampire
Arith,NIA,unsat,>=24s,yes,13639.8305,3433.28599,32,Vampire
Arith,NRA,starexec-unknown,>=24s,yes,22800.12,19196.02,16,Vampire
Arith,NRA,unsat,<=24s,yes,45.701541,21.2580928,82,Vampire
Arith,NRA,unsat,>=24s,yes,26.97,6.96051,1,Vampire
Equality,UF,sat,<=24s,yes,797.37504,252.8797771,369,Vampire
Equality,UF,sat,>=24s,yes,36942.25,9316.1461,104,Vampire
Equality,UF,starexec-unknown,<=24s,yes,23.184036,8.518464999999999,10,Vampire
Equality,UF,starexec-unknown,>=24s,yes,2307791.83,1950428.71789,1628,Vampire
Equality,UF,unsat,<=24s,yes,1592.00777,463.0585555,479,Vampire
Equality,UF,unsat,>=24s,yes,162664.9464,40957.354999999996,267,Vampire
Equality,UFDT,sat,>=24s,yes,60326.32,15171.217999999999,14,Vampire
Equality,UFDT,starexec-unknown,<=24s,yes,11.923969,3.554557,3,Vampire
Equality,UFDT,starexec-unknown,>=24s,yes,1606335.84,1373288.417,1145,Vampire
Equality,UFDT,unsat,<=24s,yes,928.239162,266.0155992,230,Vampire
Equality,UFDT,unsat,>=24s,yes,117395.6835,29586.77802,158,Vampire
Equality+LinearArith,ALIA,starexec-unknown,>=24s,yes,7200.0,7200.0,6,Vampire
Equality+LinearArith,ALIA,unsat,<=24s,yes,24.351284,6.9889090000000005,7,Vampire
Equality+LinearArith,ALIA,unsat,>=24s,yes,3724.32,935.85972,6,Vampire
Equality+LinearArith,AUFDTLIA,starexec-unknown,>=24s,yes,141601.09,119966.55,100,Vampire
Equality+LinearArith,AUFDTLIA,unsat,<=24s,yes,254.353921,70.63352,46,Vampire
Equality+LinearArith,AUFDTLIA,unsat,>=24s,yes,7657.715,1929.59994,42,Vampire
Equality+LinearArith,AUFDTLIRA,starexec-unknown,<=24s,yes,2.146207,2.160309,7,Vampire
Equality+LinearArith,AUFDTLIRA,starexec-unknown,>=24s,yes,1028746.557,905038.62314,757,Vampire
Equality+LinearArith,AUFDTLIRA,unsat,<=24s,yes,5879.0034749999995,1715.8818351,2294,Vampire
Equality+LinearArith,AUFDTLIRA,unsat,>=24s,yes,912852.1098,230323.50572,1127,Vampire
Equality+LinearArith,AUFLIA,sat,<=24s,yes,14.459588,10.231538800000001,96,Vampire
Equality+LinearArith,AUFLIA,starexec-unknown,<=24s,yes,5.053471,2.404986,6,Vampire
Equality+LinearArith,AUFLIA,starexec-unknown,>=24s,yes,374401.54,331145.82,276,Vampire
Equality+LinearArith,AUFLIA,unsat,<=24s,yes,755.761591,314.62085,1222,Vampire
Equality+LinearArith,AUFLIA,unsat,>=24s,yes,25741.134,6490.24579,38,Vampire
Equality+LinearArith,AUFLIRA,starexec-unknown,<=24s,yes,7.566512,4.75381,13,Vampire
Equality+LinearArith,AUFLIRA,starexec-unknown,>=24s,yes,181201.13,159582.11,133,Vampire
Equality+LinearArith,AUFLIRA,unsat,<=24s,yes,1006.708185,413.6274979,1500,Vampire
Equality+LinearArith,AUFLIRA,unsat,>=24s,yes,41282.4091,10386.31904,37,Vampire
Equality+LinearArith,UFDTLIA,starexec-unknown,<=24s,yes,0.568535,0.567089,2,Vampire
Equality+LinearArith,UFDTLIA,starexec-unknown,>=24s,yes,201600.95,176379.35,147,Vampire
Equality+LinearArith,UFDTLIA,unsat,<=24s,yes,177.53785299999998,57.3117862,112,Vampire
Equality+LinearArith,UFDTLIA,unsat,>=24s,yes,3662.0513,924.31939,16,Vampire
Equality+LinearArith,UFDTLIRA,sat,>=24s,yes,2669.05,674.5773,12,Vampire
Equality+LinearArith,UFDTLIRA,starexec-unknown,<=24s,yes,5.243961,4.279216,16,Vampire
Equality+LinearArith,UFDTLIRA,starexec-unknown,>=24s,yes,1373975.31,1178494.7188,984,Vampire
Equality+LinearArith,UFDTLIRA,unsat,<=24s,yes,1166.820103,458.19239699999997,1741,Vampire
Equality+LinearArith,UFDTLIRA,unsat,>=24s,yes,119647.8794,30188.40754,376,Vampire
Equality+LinearArith,UFIDL,starexec-unknown,>=24s,yes,19200.21,15599.41,13,Vampire
Equality+LinearArith,UFIDL,unsat,<=24s,yes,0.991155,1.415512,7,Vampire
Equality+LinearArith,UFLIA,starexec-unknown,<=24s,yes,49.023114,14.640945,14,Vampire
Equality+LinearArith,UFLIA,starexec-unknown,>=24s,yes,1753784.05,1530864.684,1279,Vampire
Equality+LinearArith,UFLIA,unsat,<=24s,yes,4569.122038,1321.2167786,1162,Vampire
Equality+LinearArith,UFLIA,unsat,>=24s,yes,220061.5533,55377.11068,393,Vampire
Equality+LinearArith,UFLRA,starexec-unknown,>=24s,yes,6000.0,6000.0,5,Vampire
Equality+LinearArith,UFLRA,unsat,<=24s,yes,0.293111,0.566561,2,Vampire
Equality+NonLinearArith,AUFDTNIRA,starexec-unknown,>=24s,yes,231602.12,199136.88,166,Vampire
Equality+NonLinearArith,AUFDTNIRA,unsat,<=24s,yes,589.181841,189.3501076,405,Vampire
Equality+NonLinearArith,AUFDTNIRA,unsat,>=24s,yes,140345.1458,35369.3115,191,Vampire
Equality+NonLinearArith,AUFNIA,starexec-unknown,>=24s,yes,7200.16,3592.9300000000003,3,Vampire
Equality+NonLinearArith,AUFNIRA,starexec-unknown,>=24s,yes,315601.17,297570.13,248,Vampire
Equality+NonLinearArith,AUFNIRA,unsat,<=24s,yes,211.37814699999998,58.812918,40,Vampire
Equality+NonLinearArith,AUFNIRA,unsat,>=24s,yes,12858.630000000001,3243.3795,12,Vampire
Equality+NonLinearArith,UFDTNIA,unsat,<=24s,yes,0.085483,0.0847809,1,Vampire
Equality+NonLinearArith,UFDTNIRA,starexec-unknown,<=24s,yes,2.762101,1.992403,5,Vampire
Equality+NonLinearArith,UFDTNIRA,starexec-unknown,>=24s,yes,449679.28,379682.5309,320,Vampire
Equality+NonLinearArith,UFDTNIRA,unsat,<=24s,yes,596.302056,290.6717724,1410,Vampire
Equality+NonLinearArith,UFDTNIRA,unsat,>=24s,yes,222694.8161,56226.78895,414,Vampire
Equality+NonLinearArith,UFNIA,starexec-unknown,<=24s,yes,80.168976,24.261037,18,Vampire
Equality+NonLinearArith,UFNIA,starexec-unknown,>=24s,yes,4858618.33,4298296.6157,3609,Vampire
Equality+NonLinearArith,UFNIA,unsat,<=24s,yes,2800.838794,920.3637248,1371,Vampire
Equality+NonLinearArith,UFNIA,unsat,>=24s,yes,864131.2689,218034.22203,1280,Vampire
Arith,LIA,sat,<=24s,yes,526.51434,232.27598,43,UltimateEliminator+MathSAT
Arith,LIA,sat,>=24s,yes,7972.2969,6995.09972,31,UltimateEliminator+MathSAT
Arith,LIA,starexec-unknown,>=24s,yes,84000.0,84000.0,70,UltimateEliminator+MathSAT
Arith,LIA,unsat,<=24s,yes,885.95512,477.14403,144,UltimateEliminator+MathSAT
Arith,LIA,unsat,>=24s,yes,2403.805,2025.96185,12,UltimateEliminator+MathSAT
Arith,LRA,sat,<=24s,yes,2084.62953,1069.70721,306,UltimateEliminator+MathSAT
Arith,LRA,sat,>=24s,yes,4542.0661,4014.89596,21,UltimateEliminator+MathSAT
Arith,LRA,starexec-unknown,>=24s,yes,187200.0,187200.0,156,UltimateEliminator+MathSAT
Arith,LRA,unsat,<=24s,yes,3251.88473,1700.77667,485,UltimateEliminator+MathSAT
Arith,LRA,unsat,>=24s,yes,6257.6065,5679.6681,35,UltimateEliminator+MathSAT
Arith,NIA,sat,<=24s,yes,178.20213,100.74481,33,UltimateEliminator+MathSAT
Arith,NIA,starexec-unknown,<=24s,yes,309.42556,177.33928,57,UltimateEliminator+MathSAT
Arith,NIA,starexec-unknown,>=24s,yes,25315.192,25296.0442,22,UltimateEliminator+MathSAT
Arith,NIA,unsat,<=24s,yes,523.23308,296.79397,96,UltimateEliminator+MathSAT
Arith,NRA,sat,<=24s,yes,4.60279,2.83475,1,UltimateEliminator+MathSAT
Arith,NRA,starexec-unknown,<=24s,yes,326.05258,197.07878,60,UltimateEliminator+MathSAT
Arith,NRA,starexec-unknown,>=24s,yes,39600.0,39600.0,33,UltimateEliminator+MathSAT
Arith,NRA,unsat,<=24s,yes,28.18966,14.19764,5,UltimateEliminator+MathSAT
Bitvec,BV,sat,<=24s,yes,141.55829,86.02369,17,UltimateEliminator+MathSAT
Bitvec,BV,sat,>=24s,yes,1794.0683,1528.3722,10,UltimateEliminator+MathSAT
Bitvec,BV,starexec-unknown,<=24s,yes,2887.78842,2217.53631,475,UltimateEliminator+MathSAT
Bitvec,BV,starexec-unknown,>=24s,yes,199463.171,198968.4068,191,UltimateEliminator+MathSAT
Bitvec,BV,unsat,<=24s,yes,1323.52454,780.342,268,UltimateEliminator+MathSAT
Bitvec,BV,unsat,>=24s,yes,944.4009,735.5945999999999,9,UltimateEliminator+MathSAT
Equality,UF,starexec-unknown,<=24s,yes,14230.61523,8392.24617,2855,UltimateEliminator+MathSAT
Equality,UF,starexec-unknown,>=24s,yes,1226.407,1214.6411,2,UltimateEliminator+MathSAT
Equality,UFDT,starexec-unknown,<=24s,yes,7422.38523,4363.40135,1550,UltimateEliminator+MathSAT
Equality+LinearArith,ALIA,sat,<=24s,yes,4.91423,3.0278,1,UltimateEliminator+MathSAT
Equality+LinearArith,ALIA,starexec-unknown,<=24s,yes,120.74047,60.98111,18,UltimateEliminator+MathSAT
Equality+LinearArith,AUFDTLIA,starexec-unknown,<=24s,yes,871.74898,520.69458,188,UltimateEliminator+MathSAT
Equality+LinearArith,AUFDTLIRA,starexec-unknown,<=24s,yes,19378.84251,11502.33053,4185,UltimateEliminator+MathSAT
Equality+LinearArith,AUFLIA,sat,<=24s,yes,38.16834,23.78055,8,UltimateEliminator+MathSAT
Equality+LinearArith,AUFLIA,starexec-unknown,<=24s,yes,8432.26357,4789.1493,1553,UltimateEliminator+MathSAT
Equality+LinearArith,AUFLIA,starexec-unknown,>=24s,yes,2238.8699,1409.02767,33,UltimateEliminator+MathSAT
Equality+LinearArith,AUFLIA,unsat,<=24s,yes,239.33091,134.35684,44,UltimateEliminator+MathSAT
Equality+LinearArith,AUFLIRA,starexec-unknown,<=24s,yes,8532.24382,5006.06522,1674,UltimateEliminator+MathSAT
Equality+LinearArith,AUFLIRA,unsat,<=24s,yes,57.56033,30.92606,9,UltimateEliminator+MathSAT
Equality+LinearArith,UFDTLIA,starexec-unknown,<=24s,yes,1288.55651,768.73544,277,UltimateEliminator+MathSAT
Equality+LinearArith,UFDTLIRA,starexec-unknown,<=24s,yes,14606.02187,8720.15979,3129,UltimateEliminator+MathSAT
Equality+LinearArith,UFIDL,starexec-unknown,<=24s,yes,153.02,74.45197999999999,20,UltimateEliminator+MathSAT
Equality+LinearArith,UFLIA,starexec-unknown,<=24s,yes,14483.01016,8405.44438,2828,UltimateEliminator+MathSAT
Equality+LinearArith,UFLIA,starexec-unknown,>=24s,yes,5376.7219000000005,5220.1945,20,UltimateEliminator+MathSAT
Equality+LinearArith,UFLRA,starexec-unknown,<=24s,yes,32.98625,21.22783,7,UltimateEliminator+MathSAT
Equality+MachineArith,ABV,starexec-unknown,<=24s,yes,815.54709,478.87859000000003,162,UltimateEliminator+MathSAT
Equality+MachineArith,ABV,starexec-unknown,>=24s,yes,2876.0928,2818.1259,6,UltimateEliminator+MathSAT
Equality+MachineArith,ABV,unsat,>=24s,yes,26.0456,19.5,1,UltimateEliminator+MathSAT
Equality+MachineArith,ABVFP,sat,<=24s,yes,89.65472,79.60355,8,UltimateEliminator+MathSAT
Equality+MachineArith,ABVFP,sat,>=24s,yes,117.0636,111.5137,2,UltimateEliminator+MathSAT
Equality+MachineArith,ABVFP,starexec-unknown,<=24s,yes,91.97832,60.48521,20,UltimateEliminator+MathSAT
Equality+MachineArith,ABVFPLRA,sat,<=24s,yes,92.63745,71.554,10,UltimateEliminator+MathSAT
Equality+MachineArith,ABVFPLRA,starexec-unknown,<=24s,yes,333.93271,226.69348,65,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBV,starexec-unknown,<=24s,yes,307.02746,160.44319,18,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBV,starexec-unknown,>=24s,yes,842981.3528,842121.8936,736,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBV,unsat,<=24s,yes,37.61052,21.75441,3,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBV,unsat,>=24s,yes,487.5529,405.88426,4,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBVDTLIA,starexec-unknown,<=24s,yes,3419.18436,2100.52743,742,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBVDTNIA,starexec-unknown,<=24s,yes,36.31057,27.2143,8,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBVDTNIRA,starexec-unknown,<=24s,yes,4930.17908,2915.76984,1062,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBVFP,starexec-unknown,<=24s,yes,226.27911,254.70573,33,UltimateEliminator+MathSAT
Equality+MachineArith,AUFBVFP,starexec-unknown,>=24s,yes,27944.073,27910.825,24,UltimateEliminator+MathSAT
Equality+MachineArith,AUFFPDTNIRA,starexec-unknown,<=24s,yes,732.29795,440.22394,159,UltimateEliminator+MathSAT
Equality+MachineArith,UFBV,starexec-unknown,<=24s,yes,724.79668,469.59383,120,UltimateEliminator+MathSAT
Equality+MachineArith,UFBV,starexec-unknown,>=24s,yes,11847.7197,11600.77698,17,UltimateEliminator+MathSAT
Equality+MachineArith,UFBV,unsat,<=24s,yes,63.40288,48.78661,5,UltimateEliminator+MathSAT
Equality+MachineArith,UFBV,unsat,>=24s,yes,32.5232,27.7301,1,UltimateEliminator+MathSAT
Equality+MachineArith,UFBVFP,starexec-unknown,<=24s,yes,8.782350000000001,5.44805,2,UltimateEliminator+MathSAT
Equality+MachineArith,UFBVLIA,starexec-unknown,>=24s,yes,157071.1104,154309.426,208,UltimateEliminator+MathSAT
Equality+MachineArith,UFFPDTNIRA,starexec-unknown,<=24s,yes,1870.05611,1112.07538,396,UltimateEliminator+MathSAT
Equality+NonLinearArith,AUFDTNIRA,starexec-unknown,<=24s,yes,3542.41082,2091.22004,762,UltimateEliminator+MathSAT
Equality+NonLinearArith,AUFNIA,starexec-unknown,<=24s,yes,14.63682,8.62909,3,UltimateEliminator+MathSAT
Equality+NonLinearArith,AUFNIRA,starexec-unknown,<=24s,yes,1486.17487,888.2009,300,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFDTNIA,starexec-unknown,<=24s,yes,4.45815,2.69887,1,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFDTNIRA,starexec-unknown,<=24s,yes,10015.21246,5921.42658,2149,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFNIA,sat,<=24s,yes,2747.85694,2024.95761,359,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFNIA,sat,>=24s,yes,3805.6378999999997,3689.3356,38,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFNIA,starexec-unknown,<=24s,yes,25671.51922,15439.26078,5159,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFNIA,starexec-unknown,>=24s,yes,600514.2187,598992.0629,551,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFNIA,unsat,<=24s,yes,911.30289,547.60367,170,UltimateEliminator+MathSAT
Equality+NonLinearArith,UFNIA,unsat,>=24s,yes,575.105,571.643,1,UltimateEliminator+MathSAT
FPArith,BVFP,sat,<=24s,yes,122.63862,87.67876,19,UltimateEliminator+MathSAT
FPArith,BVFP,sat,>=24s,yes,314.2965,299.34069999999997,6,UltimateEliminator+MathSAT
FPArith,BVFP,starexec-unknown,<=24s,yes,942.46719,593.66449,180,UltimateEliminator+MathSAT
FPArith,BVFPLRA,sat,<=24s,yes,345.97684,266.63274,37,UltimateEliminator+MathSAT
FPArith,BVFPLRA,starexec-unknown,<=24s,yes,985.15641,652.18713,161,UltimateEliminator+MathSAT
FPArith,BVFPLRA,starexec-unknown,>=24s,yes,66.3103,61.1099,2,UltimateEliminator+MathSAT
FPArith,BVFPLRA,unsat,<=24s,yes,45.73644,29.99122,8,UltimateEliminator+MathSAT
FPArith,BVFPLRA,unsat,>=24s,yes,32.3552,30.0325,1,UltimateEliminator+MathSAT
FPArith,FP,sat,<=24s,yes,6.58125,5.65439,1,UltimateEliminator+MathSAT
FPArith,FP,starexec-unknown,<=24s,yes,5732.66694,4260.4382,1135,UltimateEliminator+MathSAT
FPArith,FP,starexec-unknown,>=24s,yes,34343.941,34336.188,29,UltimateEliminator+MathSAT
FPArith,FP,unsat,<=24s,yes,846.9463,629.12474,169,UltimateEliminator+MathSAT
FPArith,FPLRA,sat,<=24s,yes,160.65604,123.10575,23,UltimateEliminator+MathSAT
FPArith,FPLRA,starexec-unknown,<=24s,yes,325.13719,230.91977,51,UltimateEliminator+MathSAT
FPArith,FPLRA,unsat,<=24s,yes,74.44356,48.52496,13,UltimateEliminator+MathSAT
QF_FPArith,QF_ABVFP,sat,<=24s,yes,382.21887499999997,379.701983,94,COLIBRI
QF_FPArith,QF_ABVFP,sat,>=24s,yes,1012.8203,1012.9301,2,COLIBRI
QF_FPArith,QF_ABVFP,starexec-unknown,<=24s,yes,28.840865,28.92714,74,COLIBRI
QF_FPArith,QF_ABVFP,starexec-unknown,>=24s,yes,36539.411,36539.57,31,COLIBRI
QF_FPArith,QF_ABVFP,unsat,<=24s,yes,1288.932658,1272.742628,394,COLIBRI
QF_FPArith,QF_ABVFP,unsat,>=24s,yes,2009.6957,2009.7863000000002,5,COLIBRI
QF_FPArith,QF_ABVFPLRA,sat,<=24s,yes,30.858103999999997,22.932146,20,COLIBRI
QF_FPArith,QF_ABVFPLRA,starexec-unknown,>=24s,yes,1200.0,1200.0,1,COLIBRI
QF_FPArith,QF_ABVFPLRA,unsat,<=24s,yes,15.355806000000001,15.356470999999999,4,COLIBRI
QF_FPArith,QF_BVFP,sat,<=24s,yes,163.560386,158.771201,188,COLIBRI
QF_FPArith,QF_BVFP,sat,>=24s,yes,1130.9,1131.04,1,COLIBRI
QF_FPArith,QF_BVFP,starexec-unknown,<=24s,yes,11.31538,11.344953,34,COLIBRI
QF_FPArith,QF_BVFP,starexec-unknown,>=24s,yes,25200.0,25200.0,21,COLIBRI
QF_FPArith,QF_BVFP,unsat,<=24s,yes,256.918548,256.540566,212,COLIBRI
QF_FPArith,QF_BVFP,unsat,>=24s,yes,1402.5187,1402.6490000000001,9,COLIBRI
QF_FPArith,QF_BVFPLRA,sat,<=24s,yes,33.854268,33.854098,25,COLIBRI
QF_FPArith,QF_BVFPLRA,starexec-unknown,<=24s,yes,3.598064,3.623145,11,COLIBRI
QF_FPArith,QF_BVFPLRA,starexec-unknown,>=24s,yes,10800.0,10800.0,9,COLIBRI
QF_FPArith,QF_BVFPLRA,unsat,<=24s,yes,30.31504,30.313629,24,COLIBRI
QF_FPArith,QF_FP,sat,<=24s,yes,252.597008,251.194476,129,COLIBRI
QF_FPArith,QF_FP,sat,>=24s,yes,526.366,526.3808,8,COLIBRI
QF_FPArith,QF_FP,starexec-unknown,>=24s,yes,58800.0,58800.0,49,COLIBRI
QF_FPArith,QF_FP,unsat,<=24s,yes,184.86944,184.879637,89,COLIBRI
QF_FPArith,QF_FP,unsat,>=24s,yes,505.3231,505.3618,10,COLIBRI
QF_FPArith,QF_FPLRA,sat,<=24s,yes,53.282267000000004,53.324601,49,COLIBRI
QF_FPArith,QF_FPLRA,starexec-unknown,>=24s,yes,2400.0,2400.0,2,COLIBRI
QF_FPArith,QF_FPLRA,unsat,<=24s,yes,16.970397,17.001208,4,COLIBRI
QF_NonLinearRealArith,QF_NRA,sat,<=24s,yes,1292.903515,1279.0795613,1083,NRA-LS
QF_NonLinearRealArith,QF_NRA,sat,>=24s,yes,34128.2168,34120.2236,115,NRA-LS
QF_NonLinearRealArith,QF_NRA,starexec-unknown,>=24s,yes,491573.98,492435.56,420,NRA-LS
QF_NonLinearRealArith,QF_NRA,unsat,<=24s,yes,2079.238353,2063.0824995,1172,NRA-LS
QF_NonLinearRealArith,QF_NRA,unsat,>=24s,yes,21532.7039,21515.4594,118,NRA-LS
QF_Strings,QF_S,sat,<=24s,yes,2679.47268,1067.58694,341,OSTRICH
QF_Strings,QF_S,sat,>=24s,yes,2208.6948,1239.88531,27,OSTRICH
QF_Strings,QF_S,starexec-unknown,>=24s,yes,6000.0,6000.0,5,OSTRICH
QF_Strings,QF_S,unsat,<=24s,yes,385.9135,233.45582,171,OSTRICH
QF_Strings,QF_S,unsat,>=24s,yes,25.7636,11.1283,1,OSTRICH
QF_Strings,QF_SLIA,sat,<=24s,yes,16415.6723,7325.92898,3314,OSTRICH
QF_Strings,QF_SLIA,sat,>=24s,yes,208721.4447,142949.14296,1448,OSTRICH
QF_Strings,QF_SLIA,starexec-unknown,<=24s,yes,324.583,189.67006,131,OSTRICH
QF_Strings,QF_SLIA,starexec-unknown,>=24s,yes,7877349.142,7877275.092,6565,OSTRICH
QF_Strings,QF_SLIA,unsat,<=24s,yes,20934.80285,8282.94548,3320,OSTRICH
QF_Strings,QF_SLIA,unsat,>=24s,yes,75279.0439,62241.00901,365,OSTRICH
QF_Strings,QF_SNIA,sat,<=24s,yes,191.4202,109.50723,70,OSTRICH
Bitvec,BV,sat,<=24s,yes,300.97165,154.5661081,196,Q3B
Bitvec,BV,sat,>=24s,yes,2701.9168,1063.04298,32,Q3B
Bitvec,BV,starexec-unknown,<=24s,yes,18.8337,12.919,1,Q3B
Bitvec,BV,starexec-unknown,>=24s,yes,160102.541,160333.392,134,Q3B
Bitvec,BV,unsat,<=24s,yes,406.93616099999997,174.8584896,588,Q3B
Bitvec,BV,unsat,>=24s,yes,10099.794100000001,4041.1446,19,Q3B
Bitvec,BV,sat,<=24s,yes,285.96893,170.2773746,147,Q3B-pBDD
Bitvec,BV,sat,>=24s,yes,10301.0258,9323.167950000001,37,Q3B-pBDD
